"","higher_taxon","family","length_min","length_max","mass_reference","larva_terrestrial","larva_aquatic","adult_terrestrial","adult_aquatic","phytophagous","zoophagous","mycetophagous","saprophagous","detritophagous","coprophagous","phyllophagous","saproxylic","sap_sucking","stem","flower","seed","gall_inducing","miners","roots","not_specified","predator","micropredator","parasite","parasitoid","necrophorous","sub_family","main_feeding_niche_ronquist","main_feeding_habitat_ronquist","in_IBA"
"406","Hemiptera","Naucoridae",5,20,"(Schuh & Slater 1995)",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Water",TRUE
"407","Hemiptera","Nepidae",15,45,"(Schuh & Slater 1995)",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Water",FALSE
"408","Hemiptera","Nogodinidae",4,17,"(Capinera 2008)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"409","Hemiptera","Notonectidae",5,15,"(Schuh & Slater 1995)",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Water",FALSE
"410","Hemiptera","Ochteridae",4.5,9,"(Schuh & Slater 1995)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"411","Hemiptera","Paraphrynoveliidae",1.7,2.4,"(Schuh & Slater 1995)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"412","Hemiptera","Peloridiidae",2,5,"(Resh & Cardé 2009)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"413","Hemiptera","Pentatomidae",4,20,"(Schuh & Slater 1995)",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"414","Hemiptera","Phloeidae",20,30,"(Schuh & Slater 1995)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"415","Hemiptera","Piesmatidae",2.5,5,"(Schuh & Slater 1995)",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"416","Hemiptera","Plataspidae",2,20,"(Schuh & Slater 1995)",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"417","Hemiptera","Pleidae",1.5,3,"(Schuh & Slater 1995)",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Water",FALSE
"418","Hemiptera","Plokiophilidae",1.2,3,"(Schuh & Slater 1995)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"419","Hemiptera","Psylloidea",1,8,"(Capinera 2008)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"420","Hemiptera","Pyrrhocoridae",8,30,"(Schuh & Slater 1995)",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"421","Hemiptera","Reduviidae",7,40,"(Schuh & Slater 1995)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Plants",TRUE
"422","Hemiptera","Rhopalidae",4,15,"(Schuh & Slater 1995)",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"423","Hemiptera","Ricaniidae",4,12,"(Capinera 2008)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"424","Hemiptera","Saldidae",2.3,7.4,"(Schuh & Slater 1995)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Soil",TRUE
"425","Hemiptera","Schizopteridae",0.8,2,"(Schuh & Slater 1995)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"426","Hemiptera","Scutelleridae",5,20,"(Schuh & Slater 1995)",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"427","Hemiptera","Stenocephalidae",8,15,"(Schuh & Slater 1995)",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"428","Hemiptera","Termitaphididae",2,3,"(Schuh & Slater 1995)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"429","Hemiptera","Tessaratomidae",15,40,"(Foottit & Adler 2009)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"430","Hemiptera","Tettigometridae",3,11,"(Capinera 2008)",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"431","Hemiptera","Thaumastocoridae",2,4.6,"(Schuh & Slater 1995)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"432","Hemiptera","Tingidae",2,8,"(Schuh & Slater 1995)",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"433","Hemiptera","Tropiduchidae",5,13,"(Capinera 2008)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"434","Hemiptera","Veliidae",1,10,"(Schuh & Slater 1995)",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Water",FALSE
"435","Hemiptera","Velocipedidae",10,15,"(Schuh & Slater 1995)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"436","Hymenoptera","Agaonidae",1,3,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"437","Hymenoptera","Ampulicidae",5,15,"(Arnett 2000)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Predator","Soil",TRUE
"438","Hymenoptera","Anaxyelidae",7.5,8,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"439","Hymenoptera","Andrenidae",4,22,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phytophagous","Plants",TRUE
"440","Hymenoptera","Aphelinidae",0.35,2.5,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants",TRUE
"441","Hymenoptera","Apidae",3.5,27,"(Arnett 2000)",1,0,1,0,0.9,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,"Phytophagous","Plants",TRUE
"442","Hymenoptera","Argidae",4,15,"(Parker 1982)",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"443","Hymenoptera","Aulacidae",1,20,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Wood",TRUE
"444","Hymenoptera","Bethylidae",1,20,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"Saprophage-parasitoid","Soil",TRUE
"445","Hymenoptera","Blasticotomidae",6,10,"(Parker 1982)",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",FALSE
"446","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Agathidinae","Phytophage-parasitoid","Plants",TRUE
"447","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Alysiinae","Saprophage-parasitoid","Temporary habitats",TRUE
"448","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Aphidiinae","Phytophage-parasitoid","Plants",TRUE
"449","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Brachistinae","Saprophage-parasitoid","Plants",TRUE
"450","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Braconinae","Phytophage-parasitoid","Plants",TRUE
"451","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cardiochilinae","Phytophage-parasitoid","Plants",TRUE
"452","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cenocoeliinae","Phytophage-parasitoid","Wood",TRUE
"453","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Charmontinae","Phytophage-parasitoid","Plants",TRUE
"454","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cheloninae","Phytophage-parasitoid","Plants",TRUE
"455","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Doryctinae","Phytophage-parasitoid","Wood",TRUE
"456","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Euphorinae","Phytophage-parasitoid","Plants",TRUE
"457","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Exothecinae","Phytophage-parasitoid","Plants",TRUE
"458","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Gnamptodontinae","Phytophage-parasitoid","Plants",TRUE
"459","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Helconinae","Phytophage-parasitoid","Wood",TRUE
"460","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Homolobinae","Phytophage-parasitoid","Plants",TRUE
"461","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Hormiinae","Phytophage-parasitoid","Plants",TRUE
"462","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ichneutinae","Phytophage-parasitoid","Plants",TRUE
"463","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Lysiterminae","Phytophage-parasitoid","Wood",TRUE
"464","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Macrocentrinae","Phytophage-parasitoid","Plants",TRUE
"465","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Microgastrinae","Phytophage-parasitoid","Plants",TRUE
"466","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Microtypinae","Phytophage-parasitoid","Plants",TRUE
"467","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Miracinae","Phytophage-parasitoid","Plants",TRUE
"468","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Opiinae","Phytophage-parasitoid","Plants",TRUE
"469","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Orgilinae","Phytophage-parasitoid","Plants",TRUE
"470","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Pambolinae","Phytophage-parasitoid","Plants",TRUE
"471","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Rhysipolinae","Phytophage-parasitoid","Plants",TRUE
"472","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Rhyssalinae","Phytophage-parasitoid","Plants",TRUE
"473","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Rogadinae","Phytophage-parasitoid","Plants",TRUE
"474","Hymenoptera","Braconidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Sigalphinae","Phytophage-parasitoid","Plants",TRUE
"475","Hymenoptera","Bradynobaenidae",3,20,"(Parker 1982)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"476","Hymenoptera","Cephidae",5,25,"(Parker 1982)",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"477","Hymenoptera","Ceraphronidae",0.5,5,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants",TRUE
"478","Hymenoptera","Chalcididae",2,12,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants",TRUE
"479","Hymenoptera","Chrysididae",2.5,20,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants",TRUE
"480","Hymenoptera","Cimbicidae",18,25,"(Arnett 2000)",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"481","Hymenoptera","Colletidae",3.5,20,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phytophagous","Plants",TRUE
"482","Hymenoptera","Crabronidae",6,20,"(Arnett 2000)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.1,0,NA,"Predator","Plants",TRUE
"483","Hymenoptera","Cynipidae",1,8,"(Parker 1982)",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"484","Hymenoptera","Diapriidae",3,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Saprophage-parasitoid","Temporary habitats",TRUE
"485","Hymenoptera","Diprionidae",5,12,"(Parker 1982)",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Phytophagous","Plants",TRUE
"486","Hymenoptera","Encyrtidae",0.5,5,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants",TRUE
"487","Hymenoptera","Eucharitidae",3,10,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Predator",NA,FALSE
"488","Hymenoptera","Eulophidae",1,5,"(Parker 1982)",1,0,1,0,0.1,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants",TRUE
"489","Hymenoptera","Eupelmidae",1,8,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants",TRUE
"490","Hymenoptera","Eurytomidae",3,5,"(Parker 1982)",1,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants",TRUE
"491","Hymenoptera","Evaniidae",2,15,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Saprophage-parasitoid","Soil",TRUE
"492","Hymenoptera","Figitidae",1.5,5,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Saprophage-parasitoid","Temporary habitats",TRUE
"493","Hymenoptera","Formicidae",1,33,"(Arnett 2000)/(Lenhart et al. 2013)",1,0,1,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0,0,0.1,0,NA,"Saprophagous","Soil",TRUE
"494","Hymenoptera","Gasteruptiidae",13,40,"(Arnett 2000)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Plants",TRUE
"495","Hymenoptera","Halictidae",4,10,"(Arnett 2000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phytophagous","Plants",TRUE
"496","Hymenoptera","Heloridae",4,7,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Predator-parasitoid","Plants",TRUE
"497","Hymenoptera","Ibaliidae",8,25,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Phytophage-parasitoid","Wood",TRUE
"498","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Acaenitinae","Phytophage-parasitoid","Wood",TRUE
"499","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Adelognathinae","Phytophage-parasitoid","Plants",TRUE
"500","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Agriotypinae","Saprophage-parasitoid","Water",TRUE
"501","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Alomyinae","Phytophage-parasitoid","Plants",TRUE
"502","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Anomaloninae","Phytophage-parasitoid","Plants",TRUE
"503","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Banchinae","Phytophage-parasitoid","Plants",TRUE
"504","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Brachycyrtinae","Predator-parasitoid","Plants",TRUE
"505","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Campopleginae","Phytophage-parasitoid","Plants",TRUE
"506","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Collyriinae","Phytophage-parasitoid","Plants",TRUE
"507","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cremastinae","Phytophage-parasitoid","Plants",TRUE
"508","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cryptinae","Phytophage-parasitoid","Plants",TRUE
"509","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ctenopelmatinae","Phytophage-parasitoid","Plants",TRUE
"510","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cylloceriinae","Saprophage-parasitoid","Soil",TRUE
"511","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Diacritinae","Predator",NA,TRUE
"512","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Diplazontinae","Predator-parasitoid","Plants",TRUE
"513","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Eucerotinae","Predator-parasitoid","Plants",TRUE
"514","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Hybrizontinae","Saprophage-parasitoid","Soil",TRUE
"515","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ichneumoninae","Phytophage-parasitoid","Plants",TRUE
"516","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Lycorininae","Phytophage-parasitoid","Plants",TRUE
"517","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Mesochorinae","Predator-parasitoid","Plants",TRUE
"518","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Metopiinae","Phytophage-parasitoid","Plants",TRUE
"519","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Microleptinae","Saprophage-parasitoid","Water",TRUE
"520","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ophioninae","Phytophage-parasitoid","Plants",TRUE
"521","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Orthocentrinae","Saprophage-parasitoid","Fungi",TRUE
"522","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Orthopelmatinae","Phytophage-parasitoid","Plants",TRUE
"523","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Oxytorinae","Predator",NA,TRUE
"524","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Pimplinae","Phytophage-parasitoid","Wood",TRUE
"525","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Poemeniinae","Phytophage-parasitoid","Wood",TRUE
"526","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Rhyssinae","Phytophage-parasitoid","Wood",TRUE
"527","Hymenoptera","Ichneumonidae",3,40,"(Parker 1982)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Stilbopinae","Phytophage-parasitoid","Plants",TRUE
